Year,Month,Region,Class,Tension_Type,Indicator,Consumption_Gwh,T_avg,T_max,T_min,Hot_days,Cold_days,El_price,Event,Eff_intervention
2019,6,11,Trasporto e magazzinaggio,1,0.36,22.06,24,30,18,28,0,48.15,0,0
2019,1,21,Sanità e assistenza sociale,1,0.36,22.03,6,10,2,0,22,67.65,0,0
2019,4,21,Informazione e comunicazione,1,0.36,21.99,15,20,10,12,1,52.24,0,0
2019,9,5,Informazione e comunicazione,1,0.36,21.95,21,26,16,25,0,52.11,0,0
2019,11,6,Sanità e assistenza sociale,1,0.36,21.90,12,16,9,1,4,53.74,0,0
2019,6,16,Informazione e comunicazione,1,0.36,21.83,24,30,18,28,0,48.15,0,0
2019,1,18,"Alberghi, ristoranti e bar",1,0.36,21.82,6,10,2,0,22,67.65,0,0
2019,7,17,Amministrazione pubblica e difesa,1,0.35,21.77,26,32,19,31,0,51.95,0,0
2019,12,6,Sanità e assistenza sociale,1,0.35,21.75,9,13,5,0,14,48.58,0,0
2019,7,4,Altri servizi,1,0.35,21.74,26,32,19,31,0,51.95,0,0
2019,1,5,Informazione e comunicazione,1,0.35,21.67,6,10,2,0,22,67.65,0,0
2019,2,14,Amministrazione pubblica e difesa,1,0.35,21.67,9,14,4,0,15,59.41,0,0
2019,12,14,Sanità e assistenza sociale,1,0.35,21.63,9,13,5,0,14,48.58,0,0
2019,3,17,Informazione e comunicazione,1,0.35,21.62,12,18,7,8,5,52.83,0,0
2019,9,16,Informazione e comunicazione,1,0.35,21.59,21,26,16,25,0,52.11,0,0
2019,3,14,Sanità e assistenza sociale,1,0.35,21.58,12,18,7,8,5,52.83,0,0
2019,12,17,Informazione e comunicazione,1,0.35,21.49,9,13,5,0,14,48.58,0,0
2019,10,17,Informazione e comunicazione,1,0.35,21.48,17,22,13,18,0,52.38,0,0
2019,9,1,Altri servizi,1,0.35,21.46,21,26,16,25,0,52.11,0,0
2019,6,7,Altri servizi,1,0.35,21.44,24,30,18,28,0,48.15,0,0
2019,9,5,Sanità e assistenza sociale,1,0.35,21.44,21,26,16,25,0,52.11,0,0
2019,2,14,Sanità e assistenza sociale,1,0.35,21.37,9,14,4,0,15,59.41,0,0
2019,1,15,Amministrazione pubblica e difesa,1,0.35,21.28,6,10,2,0,22,67.65,0,0
2019,11,9,Altri servizi,1,0.35,21.22,12,16,9,1,4,53.74,0,0
2019,2,15,"Alberghi, ristoranti e bar",1,0.35,21.19,9,14,4,0,15,59.41,0,0
2019,6,14,Amministrazione pubblica e difesa,1,0.34,21.14,24,30,18,28,0,48.15,0,0
2019,3,6,Sanità e assistenza sociale,1,0.34,21.04,12,18,7,8,5,52.83,0,0
2019,10,18,"Alberghi, ristoranti e bar",1,0.34,21.03,17,22,13,18,0,52.38,0,0
2019,8,9,"Attività professionali, scientifiche e tecniche",1,0.34,20.96,26,31,20,31,0,46.75,0,0
2019,5,17,Informazione e comunicazione,1,0.34,20.96,14,19,10,5,2,50.68,0,0
2019,11,14,Sanità e assistenza sociale,1,0.34,20.94,12,16,9,1,4,53.74,0,0
2019,5,6,Sanità e assistenza sociale,1,0.34,20.93,14,19,10,5,2,50.68,0,0
2019,12,18,"Alberghi, ristoranti e bar",1,0.34,20.82,9,13,5,0,14,48.58,0,0
2019,3,1,Altri servizi,1,0.34,20.80,12,18,7,8,5,52.83,0,0
2019,5,14,"Attività professionali, scientifiche e tecniche",1,0.34,20.73,14,19,10,5,2,50.68,0,0
2019,2,11,"Alberghi, ristoranti e bar",1,0.34,20.71,9,14,4,0,15,59.41,0,0
2019,3,18,"Alberghi, ristoranti e bar",1,0.34,20.70,12,18,7,8,5,52.83,0,0
2019,11,17,Informazione e comunicazione,1,0.34,20.65,12,16,9,1,4,53.74,0,0
2019,5,1,"Alberghi, ristoranti e bar",1,0.34,20.59,14,19,10,5,2,50.68,0,0
2019,4,17,Informazione e comunicazione,1,0.34,20.56,15,20,10,12,1,52.24,0,0
2019,10,16,Informazione e comunicazione,1,0.33,20.52,17,22,13,18,0,52.38,0,0
2019,7,11,Altri servizi,1,0.33,20.50,26,32,19,31,0,51.95,0,0
2019,10,5,Informazione e comunicazione,1,0.33,20.49,17,22,13,18,0,52.38,0,0
2019,1,4,"Alberghi, ristoranti e bar",1,0.33,20.45,6,10,2,0,22,67.65,0,0
2019,7,15,Amministrazione pubblica e difesa,1,0.33,20.43,26,32,19,31,0,51.95,0,0
2019,12,1,"Alberghi, ristoranti e bar",1,0.33,20.43,9,13,5,0,14,48.58,0,0
2019,12,1,Altri servizi,1,0.33,20.43,9,13,5,0,14,48.58,0,0
2019,7,21,Immobiliare,1,0.33,20.41,26,32,19,31,0,51.95,0,0
2019,12,4,"Alberghi, ristoranti e bar",1,0.33,20.40,9,13,5,0,14,48.58,0,0
2019,2,1,Altri servizi,1,0.33,20.37,9,14,4,0,15,59.41,0,0
2019,4,4,"Alberghi, ristoranti e bar",1,0.33,20.34,15,20,10,12,1,52.24,0,0
2019,1,16,Informazione e comunicazione,1,0.33,20.34,6,10,2,0,22,67.65,0,0
2019,2,17,Informazione e comunicazione,1,0.33,20.33,9,14,4,0,15,59.41,0,0
2019,12,21,Sanità e assistenza sociale,1,0.33,20.31,9,13,5,0,14,48.58,0,0
2019,1,11,Altri servizi,1,0.33,20.29,6,10,2,0,22,67.65,0,0
2019,4,14,"Attività professionali, scientifiche e tecniche",1,0.33,20.23,15,20,10,12,1,52.24,0,0
2019,5,14,Sanità e assistenza sociale,1,0.33,20.22,14,19,10,5,2,50.68,0,0
2019,1,21,Amministrazione pubblica e difesa,1,0.33,20.21,6,10,2,0,22,67.65,0,0
2019,3,5,Informazione e comunicazione,1,0.33,20.17,12,18,7,8,5,52.83,0,0
2019,10,1,Altri servizi,1,0.33,20.15,17,22,13,18,0,52.38,0,0
2019,1,1,"Alberghi, ristoranti e bar",1,0.33,20.14,6,10,2,0,22,67.65,0,0
2019,2,6,Sanità e assistenza sociale,1,0.33,20.08,9,14,4,0,15,59.41,0,0
2019,2,1,Trasporto e magazzinaggio,1,0.33,20.06,9,14,4,0,15,59.41,0,0
2019,1,17,Amministrazione pubblica e difesa,1,0.33,20.05,6,10,2,0,22,67.65,0,0
2019,12,5,Informazione e comunicazione,1,0.33,19.99,9,13,5,0,14,48.58,0,0
2019,3,14,Amministrazione pubblica e difesa,1,0.33,19.94,12,18,7,8,5,52.83,0,0
2019,5,1,Altri servizi,1,0.32,19.92,14,19,10,5,2,50.68,0,0
2019,10,21,Sanità e assistenza sociale,1,0.32,19.89,17,22,13,18,0,52.38,0,0
2019,3,1,Trasporto e magazzinaggio,1,0.32,19.87,12,18,7,8,5,52.83,0,0
2019,12,9,"Attività professionali, scientifiche e tecniche",1,0.32,19.86,9,13,5,0,14,48.58,0,0
2019,3,4,"Alberghi, ristoranti e bar",1,0.32,19.81,12,18,7,8,5,52.83,0,0
2019,5,5,Informazione e comunicazione,1,0.32,19.78,14,19,10,5,2,50.68,0,0
2019,1,13,Sanità e assistenza sociale,1,0.32,19.73,6,10,2,0,22,67.65,0,0
2019,11,1,Altri servizi,1,0.32,19.67,12,16,9,1,4,53.74,0,0
2019,12,13,Sanità e assistenza sociale,1,0.32,19.67,9,13,5,0,14,48.58,0,0
2019,4,14,Sanità e assistenza sociale,1,0.32,19.65,15,20,10,12,1,52.24,0,0
2019,4,6,Sanità e assistenza sociale,1,0.32,19.65,15,20,10,12,1,52.24,0,0
2019,9,7,"Alberghi, ristoranti e bar",1,0.32,19.60,21,26,16,25,0,52.11,0,0
2019,2,18,"Alberghi, ristoranti e bar",1,0.32,19.57,9,14,4,0,15,59.41,0,0
2019,8,15,Amministrazione pubblica e difesa,1,0.32,19.55,26,31,20,31,0,46.75,0,0
2019,11,21,Sanità e assistenza sociale,1,0.32,19.55,12,16,9,1,4,53.74,0,0
2019,9,13,Sanità e assistenza sociale,1,0.32,19.54,21,26,16,25,0,52.11,0,0
2019,12,16,Informazione e comunicazione,1,0.32,19.48,9,13,5,0,14,48.58,0,0
2019,8,11,Altri servizi,1,0.32,19.48,26,31,20,31,0,46.75,0,0
2019,7,1,Trasporto e magazzinaggio,1,0.32,19.44,26,32,19,31,0,51.95,0,0
2019,8,17,Amministrazione pubblica e difesa,1,0.32,19.38,26,31,20,31,0,46.75,0,0
2019,10,1,"Alberghi, ristoranti e bar",1,0.32,19.38,17,22,13,18,0,52.38,0,0
2019,3,16,Informazione e comunicazione,1,0.32,19.34,12,18,7,8,5,52.83,0,0
2019,3,21,Sanità e assistenza sociale,1,0.31,19.30,12,18,7,8,5,52.83,0,0
2019,7,21,Amministrazione pubblica e difesa,1,0.31,19.29,26,32,19,31,0,51.95,0,0
2019,3,1,"Alberghi, ristoranti e bar",1,0.31,19.21,12,18,7,8,5,52.83,0,0
2019,4,5,Informazione e comunicazione,1,0.31,19.20,15,20,10,12,1,52.24,0,0
2019,10,13,Sanità e assistenza sociale,1,0.31,19.20,17,22,13,18,0,52.38,0,0
2019,7,13,Informazione e comunicazione,1,0.31,19.18,26,32,19,31,0,51.95,0,0
2019,11,5,Informazione e comunicazione,1,0.31,19.11,12,16,9,1,4,53.74,0,0
2019,1,1,Trasporto e magazzinaggio,1,0.31,19.07,6,10,2,0,22,67.65,0,0
2019,5,16,Informazione e comunicazione,1,0.31,19.07,14,19,10,5,2,50.68,0,0
2019,4,1,"Alberghi, ristoranti e bar",1,0.31,19.06,15,20,10,12,1,52.24,0,0
2019,4,11,Trasporto e magazzinaggio,1,0.31,19.00,15,20,10,12,1,52.24,0,0
2019,2,5,Informazione e comunicazione,1,0.31,18.98,9,14,4,0,15,59.41,0,0
2019,10,5,Sanità e assistenza sociale,1,0.31,18.97,17,22,13,18,0,52.38,0,0
2019,11,13,Sanità e assistenza sociale,1,0.31,18.97,12,16,9,1,4,53.74,0,0
2019,2,5,Sanità e assistenza sociale,1,0.31,18.94,9,14,4,0,15,59.41,0,0
2019,12,5,Sanità e assistenza sociale,1,0.31,18.93,9,13,5,0,14,48.58,0,0
2019,1,8,Istruzione,1,0.31,18.92,6,10,2,0,22,67.65,0,0
2019,10,14,Amministrazione pubblica e difesa,1,0.31,18.82,17,22,13,18,0,52.38,0,0
2019,11,4,"Alberghi, ristoranti e bar",1,0.31,18.82,12,16,9,1,4,53.74,0,0
2019,9,9,"Attività professionali, scientifiche e tecniche",1,0.31,18.82,21,26,16,25,0,52.11,0,0
2019,7,6,Immobiliare,1,0.31,18.80,26,32,19,31,0,51.95,0,0
2019,4,1,Altri servizi,1,0.31,18.80,15,20,10,12,1,52.24,0,0
2019,5,21,Sanità e assistenza sociale,1,0.31,18.76,14,19,10,5,2,50.68,0,0
2019,6,11,Altri servizi,1,0.31,18.76,24,30,18,28,0,48.15,0,0
2019,3,13,Sanità e assistenza sociale,1,0.31,18.74,12,18,7,8,5,52.83,0,0
2019,12,21,Amministrazione pubblica e difesa,1,0.30,18.67,9,13,5,0,14,48.58,0,0
2019,2,21,Sanità e assistenza sociale,1,0.30,18.66,9,14,4,0,15,59.41,0,0
2019,8,19,"Alberghi, ristoranti e bar",1,0.30,18.65,26,31,20,31,0,46.75,0,0
2019,11,16,Informazione e comunicazione,1,0.30,18.65,12,16,9,1,4,53.74,0,0
2019,1,7,Altri servizi,1,0.30,18.62,6,10,2,0,22,67.65,0,0
2019,6,1,Trasporto e magazzinaggio,1,0.30,18.57,24,30,18,28,0,48.15,0,0
2019,3,5,Sanità e assistenza sociale,1,0.30,18.54,12,18,7,8,5,52.83,0,0
2019,6,4,Altri servizi,1,0.30,18.52,24,30,18,28,0,48.15,0,0
2019,8,13,Informazione e comunicazione,1,0.30,18.52,26,31,20,31,0,46.75,0,0
2019,4,16,Informazione e comunicazione,1,0.30,18.44,15,20,10,12,1,52.24,0,0
2019,7,19,"Alberghi, ristoranti e bar",1,0.30,18.43,26,32,19,31,0,51.95,0,0
2019,8,21,Immobiliare,1,0.30,18.29,26,31,20,31,0,46.75,0,0
2019,11,1,"Alberghi, ristoranti e bar",1,0.30,18.27,12,16,9,1,4,53.74,0,0
2019,6,21,Immobiliare,1,0.30,18.17,24,30,18,28,0,48.15,0,0
2019,6,9,"Attività professionali, scientifiche e tecniche",1,0.30,18.17,24,30,18,28,0,48.15,0,0
2019,4,13,Sanità e assistenza sociale,1,0.30,18.15,15,20,10,12,1,52.24,0,0
2019,8,21,Amministrazione pubblica e difesa,1,0.30,18.12,26,31,20,31,0,46.75,0,0
2019,6,17,Amministrazione pubblica e difesa,1,0.29,18.08,24,30,18,28,0,48.15,0,0
2019,1,17,Istruzione,1,0.29,18.06,6,10,2,0,22,67.65,0,0
2019,1,16,Istruzione,1,0.29,18.05,6,10,2,0,22,67.65,0,0
2019,2,4,"Alberghi, ristoranti e bar",1,0.29,18.03,9,14,4,0,15,59.41,0,0
2019,2,15,Amministrazione pubblica e difesa,1,0.29,18.02,9,14,4,0,15,59.41,0,0
2019,2,16,Informazione e comunicazione,1,0.29,18.00,9,14,4,0,15,59.41,0,0
2019,11,14,Amministrazione pubblica e difesa,1,0.29,17.98,12,16,9,1,4,53.74,0,0
2019,1,4,Altri servizi,1,0.29,17.97,6,10,2,0,22,67.65,0,0
2019,5,7,"Alberghi, ristoranti e bar",1,0.29,17.95,14,19,10,5,2,50.68,0,0
2019,7,4,Trasporto e magazzinaggio,1,0.29,17.95,26,32,19,31,0,51.95,0,0
2019,8,14,Informazione e comunicazione,1,0.29,17.91,26,31,20,31,0,46.75,0,0
2019,7,17,Immobiliare,1,0.29,17.89,26,32,19,31,0,51.95,0,0
2019,2,1,"Alberghi, ristoranti e bar",1,0.29,17.87,9,14,4,0,15,59.41,0,0
2019,5,13,Sanità e assistenza sociale,1,0.29,17.87,14,19,10,5,2,50.68,0,0
2019,12,17,Amministrazione pubblica e difesa,1,0.29,17.81,9,13,5,0,14,48.58,0,0
2019,7,14,Informazione e comunicazione,1,0.29,17.78,26,32,19,31,0,51.95,0,0
2019,4,21,Sanità e assistenza sociale,1,0.29,17.76,15,20,10,12,1,52.24,0,0
2019,11,5,Sanità e assistenza sociale,1,0.29,17.74,12,16,9,1,4,53.74,0,0
2019,1,21,Immobiliare,1,0.29,17.72,6,10,2,0,22,67.65,0,0
2019,2,13,Sanità e assistenza sociale,1,0.29,17.67,9,14,4,0,15,59.41,0,0
2019,5,5,Sanità e assistenza sociale,1,0.29,17.63,14,19,10,5,2,50.68,0,0
2019,4,14,Amministrazione pubblica e difesa,1,0.29,17.60,15,20,10,12,1,52.24,0,0
2019,11,21,Amministrazione pubblica e difesa,1,0.29,17.59,12,16,9,1,4,53.74,0,0
2019,9,4,Altri servizi,1,0.29,17.57,21,26,16,25,0,52.11,0,0
2019,12,15,Amministrazione pubblica e difesa,1,0.29,17.54,9,13,5,0,14,48.58,0,0
2019,5,11,Trasporto e magazzinaggio,1,0.29,17.49,14,19,10,5,2,50.68,0,0
2019,5,18,"Alberghi, ristoranti e bar",1,0.28,17.47,14,19,10,5,2,50.68,0,0
2019,5,1,Trasporto e magazzinaggio,1,0.28,17.47,14,19,10,5,2,50.68,0,0
2019,11,9,"Attività professionali, scientifiche e tecniche",1,0.28,17.46,12,16,9,1,4,53.74,0,0
2019,6,21,Amministrazione pubblica e difesa,1,0.28,17.46,24,30,18,28,0,48.15,0,0
2019,8,1,Trasporto e magazzinaggio,1,0.28,17.44,26,31,20,31,0,46.75,0,0
2019,6,13,Informazione e comunicazione,1,0.28,17.38,24,30,18,28,0,48.15,0,0
2019,12,11,Altri servizi,1,0.28,17.38,9,13,5,0,14,48.58,0,0
2019,10,9,"Attività professionali, scientifiche e tecniche",1,0.28,17.37,17,22,13,18,0,52.38,0,0
2019,3,15,Amministrazione pubblica e difesa,1,0.28,17.37,12,18,7,8,5,52.83,0,0
2019,4,5,Sanità e assistenza sociale,1,0.28,17.24,15,20,10,12,1,52.24,0,0
2019,8,6,Immobiliare,1,0.28,17.24,26,31,20,31,0,46.75,0,0
2019,4,1,Trasporto e magazzinaggio,1,0.28,17.19,15,20,10,12,1,52.24,0,0
2019,8,4,Trasporto e magazzinaggio,1,0.28,17.18,26,31,20,31,0,46.75,0,0
2019,9,15,Amministrazione pubblica e difesa,1,0.28,17.11,21,26,16,25,0,52.11,0,0
2019,2,21,Amministrazione pubblica e difesa,1,0.28,17.05,9,14,4,0,15,59.41,0,0
2019,3,9,"Attività professionali, scientifiche e tecniche",1,0.28,17.04,12,18,7,8,5,52.83,0,0
2019,2,11,Altri servizi,1,0.28,16.88,9,14,4,0,15,59.41,0,0
2019,11,15,Amministrazione pubblica e difesa,1,0.27,16.84,12,16,9,1,4,53.74,0,0
2019,3,21,Amministrazione pubblica e difesa,1,0.27,16.83,12,18,7,8,5,52.83,0,0
2019,1,13,Informazione e comunicazione,1,0.27,16.77,6,10,2,0,22,67.65,0,0
2019,3,11,Altri servizi,1,0.27,16.74,12,18,7,8,5,52.83,0,0
2019,11,17,Amministrazione pubblica e difesa,1,0.27,16.74,12,16,9,1,4,53.74,0,0
2019,5,14,Amministrazione pubblica e difesa,1,0.27,16.74,14,19,10,5,2,50.68,0,0
2019,6,19,"Alberghi, ristoranti e bar",1,0.27,16.70,24,30,18,28,0,48.15,0,0
2019,6,4,Trasporto e magazzinaggio,1,0.27,16.68,24,30,18,28,0,48.15,0,0
